id,imdbid,title,year,rating
9182,0038574,Great Expectations,1946,2
10597,0038934,She-Wolf of London,1946,3
1211,0039192,Black Narcissus,1947,3
1235,0039360,"Exile, The",1947,1
1278,0039677,Odd Man Out,1947,2
1679,0039431,Good News,1947,2
1681,0039819,"Shocking Miss Pilgrim, The",1947,3
2287,0039349,"Egg and I, The",1947,3
2330,0039694,"Paradine Case, The",1947,2
3047,0039420,"Ghost and Mrs. Muir, The",1947,3
3112,0039441,Gunfighters,1947,2
4411,0039286,Crossfire,1947,2
5779,0039236,Calendar Girl,1947,2
6550,0039689,Build My Gallows High,1947,2
7432,0039650,Nada,1947,3
8053,0039404,Fun &amp; Fancy Free,1947,1
8619,0039204,Body and Soul,1947,3
8646,0039324,Dishonored Lady,1947,3
8729,0039938,"Unfinished Dance, The",1947,3
8756,0040525,"Lady from Shanghai, The",1947,0
8989,0039628,Miracle on 34th Street,1947,3
9598,0039416,Gentleman&#39;s Agreement,1947,1
10350,0039969,"Voice of the Turtle, The",1947,3
10523,0039302,Dark Passage,1947,2
10635,0039631,Monsieur Verdoux,1947,3
1320,0040724,Red River,1948,0
1229,0040725,"Red Shoes, The",1948,3
1232,0040416,Hamlet,1948,1
1236,0040183,Bonnie Prince Charlie,1948,2
1241,0040321,Enchantment,1948,3
1262,0040098,Anna Karenina,1948,2
1354,0040242,Command Decision,1948,0
1601,0156031,Rudolph the Red-Nosed Reindeer,1948,0
1677,0040308,Easter Parade,1948,3
2040,0040746,Rope,1948,0
2098,0040806,"Snake Pit, The",1948,3
2256,0040214,Casbah,1948,1
2300,0040379,"Fuller Brush Man, The",1948,1
2445,0040613,Mr. Blandings Builds His Dream House,1948,3
3239,0040897,"Treasure of the Sierra Madre, The",1948,0
4390,0040458,I Remember Mama,1948,3
4944,0041088,Act of Violence,1948,2
5115,0040202,Call Northside 777,1948,1
6363,0040491,Joan of Arc,1948,3
6517,0040522,Bicycle Thieves,1948,2
8054,0040580,Melody Time,1948,1
8264,0040558,Macbeth,1948,1
8559,0039949,It Happened in Europe,1948,0
10163,0040068,Abbott and Costello Meet Frankenstein,1948,3
10359,0040636,"Naked City, The",1948,1
10524,0040506,Key Largo,1948,3
10599,0039220,Brighton Rock,1948,3
10667,0189219,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,1948,3
611,0041959,"Third Man, The",1949,0
1684,0041158,"Barkleys of Broadway, The",1949,3
1690,0041716,On the Town,1949,3
1716,0041090,Adam&#39;s Rib,1949,3
1736,0041746,Pinky,1949,3
1841,0040221,Caught,1949,3
1986,0041859,"Set-Up, The",1949,0
2232,0041594,Little Women,1949,3
2651,0041650,Mighty Joe Young,1949,0
2849,0041628,"Man on the Eiffel Tower, The",1949,2
3539,0041154,Late Spring,1949,3
3967,0041587,A Letter to Three Wives,1949,3
4008,0041546,Kind Hearts and Coronets,1949,1
4554,0041386,"Fountainhead, The",1949,1
6358,0041452,"Heiress, The",1949,3
7018,0041498,I Was a Male War Bride,1949,2
7059,0041094,"Adventures of Ichabod and Mr. Toad, The",1949,0
7341,0042004,Under Capricorn,1949,3
9597,0041113,All the King&#39;s Men,1949,1
9702,0041947,Tarzan&#39;s Magic Fountain,1949,0
9982,0040497,Jour de Fete,1949,0
10135,0042031,Flame of My Love,1949,3
10174,0041373,Flamingo Road,1949,3
10420,0041257,Come to the Stable,1949,3
139,0042192,All About Eve,1950,3
608,0043014,Sunset Blvd.,1950,3
1057,0042332,Cinderella,1950,3
1402,0042876,Rashomon,1950,0
1678,0043012,Summer Stock,1950,3
2099,0042208,"Asphalt Jungle, The",1950,1
2596,0042546,Harvey,1950,2
3295,0041719,Orpheus,1950,2
3990,0042276,Born Yesterday,1950,3
4031,0042469,"Flying Saucer, The",1950,1
4417,0042593,In a Lonely Place,1950,2
4521,0043871,Odette,1950,3
5232,0042792,No Way Out,1950,3
5350,0042369,D.O.A.,1950,1
6233,0042994,Stage Fright,1950,3
7144,0042958,Scandal,1950,3
7836,0042436,Les enfants terribles,1950,3
8363,0043045,Three Secrets,1950,3
9700,0043025,Tarzan and the Slave Girl,1950,0
10059,0042296,Caged,1950,3
10181,0042832,Panic in the Streets,1950,0
10663,0042530,Gun Crazy,1950,3
10799,0043137,Winchester &#39;73,1950,1
871,0043338,Ace In The Hole,1951,2
1417,0044079,Strangers on a Train,1951,2
1207,0043274,Alice in Wonderland,1951,3
1491,0043265,"African Queen, The",1951,0
1916,0043456,"Day the Earth Stood Still, The",1951,3
2930,0044081,A Streetcar Named Desire,1951,3
2977,0044030,Show Boat,1951,3
2989,0042619,Diary of a Country Priest,1951,1
3389,0043278,An American in Paris,1951,1
3222,0043313,Early Summer,1951,3
3293,0044121,"Thing from Another World, The",1951,1
3825,0043332,Bellissima,1951,3
4510,0044100,Take Care of My Little Girl,1951,3
5092,0043949,Quo Vadis,1951,3
5739,0043390,Cause for Alarm!,1951,3
6498,0044205,Westward the Women,1951,3
7157,0043614,"Idiot, The",1951,3
7435,0044092,Surcos,1951,3
9703,0043695,Tarzan&#39;s Peril,1951,1
612,0045152,Singin&#39; in the Rain,1952,3
1243,0043769,"Magic Box, The",1952,2
1465,0044419,"Big Sky, The",1952,0
1689,0044855,Lovely to Look at,1952,3
2704,0044706,High Noon,1952,2
2737,0045061,"Quiet Man, The",1952,1
3403,0044502,Clash by Night,1952,3
5972,0043686,Forbidden Games,1952,3
6917,0044837,Limelight,1952,1
6941,0045162,"Snows of Kilimanjaro, The",1952,1
7162,0044741,Ikiru,1952,1
7323,0044391,"Bad and the Beautiful, The",1952,2
8241,0043511,Europe &#39;51,1952,3
9596,0044672,"Greatest Show on Earth, The",1952,2
9701,0045220,Tarzan&#39;s Savage Fury,1952,0
9955,0215033,Parasakthi,1952,2
9975,0045197,"Story of Robin Hood and His Merrie Men, The",1952,3
10402,0044446,"Sound Barrier, The",1952,3
10526,0044760,Ivanhoe,1952,2
1272,0045943,Julius Caesar,1953,1
1118,0046183,Peter Pan,1953,3
1444,0046268,Le Salaire de la Peur,1953,1
1554,0046250,Roman holiday,1953,3
1362,0046085,Mogambo,1953,2
1630,0046438,Tokyo Story,1953,3
1692,0045537,"Band Wagon, The",1953,1
1883,0046359,Stalag 17,1953,0
2375,0046534,"War of the Worlds, The",1953,1
2427,0045591,Calamity Jane,1953,3
2547,0045810,Gentlemen Prefer Blondes,1953,3
2553,0045659,"Cruel Sea, The",1953,3
3124,0046076,Miss Sadie Thompson,1953,3
3125,0046269,Salome,1953,3
3303,0046303,Shane,1953,1
3958,0046066,Mesa of Lost Women,1953,1
4071,0045793,From Here to Eternity,1953,3
4301,0045877,"Hitch-Hiker, The",1953,0
4616,0045897,I Confess,1953,1
4854,0045555,"Big Heat, The",1953,3
4909,0045891,How to Marry a Millionaire,1953,3
5366,0045758,Fear and Desire,1953,0
5736,0046187,Pickup on South Street,1953,3
5937,0046487,Mr. Hulot&#39;s Holiday,1953,3
5973,0046478,Ugetsu,1953,2
5998,0046345,Summer with Monika,1953,3
6797,0045826,Glen or Glenda,1953,0
7693,0047677,"Wild One, The",1953,1
7900,0045546,"Beast from 20,000 Fathoms, The",1953,1
8011,0045911,Inferno,1953,0
8466,0045464,"5,000 Fingers of Dr. T., The",1953,0
8634,0045920,It Came from Outer Space,1953,2
9004,0046022,"earrings of Madame de..., The",1953,3
9290,0045888,House of Wax,1953,3
9704,0046404,Tarzan and the She-Devil,1953,1
10171,0045609,Cat Women of the Moon,1953,3
10654,0046031,"Man Between, The",1953,3
586,0047349,Phffft,1954,2
657,0046451,Touchez pas au grisbi,1954,1
1351,0047472,Seven Brides for Seven Brothers,1954,3
1391,0047673,White Christmas,1954,3
1694,0047136,Johnny Guitar,1954,2
1812,0047296,On the Waterfront,1954,0
1965,0046672,20000 Leagues Under the Sea,1954,0
2132,0047396,Rear Window,1954,3
2158,0047573,Them!,1954,1
2294,0047437,Sabrina,1954,3
2426,0047094,Hobson&#39;s Choice,1954,3
2746,0047152,Knock on Wood,1954,1
3337,0046912,Dial M for Murder,1954,0
3600,0047478,Shichinin no samurai,1954,0
3674,0047522,A Star Is Born,1954,1
3925,0046963,Executive Suite,1954,2
3954,0046511,Journey to Italy,1954,3
3993,0047030,"Glenn Miller Story, The",1954,2
4048,0047580,Three Coins in the Fountain,1954,3
4710,0046750,Late Chrysanthemuns,1954,3
4883,0046876,Creature from the Black Lagoon,1954,0
5124,0046731,Attila,1954,2
5356,0047443,Salt of the Earth,1954,3
5505,0047034,Gojira,1954,1
7346,0047834,Animal Farm,1954,0
7580,0047638,Uwasa no onna,1954,3
7610,0045665,Comicos,1954,3
8109,0046705,An American in Rome,1954,1
8441,0046828,Carmen Jones,1954,3
9054,0047238,Miseria e nobilta,1954,3
9176,0047127,Jail Bait,1954,3
9567,0046816,"Caine Mutiny, The",1954,1
10286,0047469,Senso,1954,1
782,0048728,To Catch a Thief,1955,3
878,0048424,"Night of the Hunter, The",1955,3
1170,0048280,Lady and the Tramp,1955,2
1693,0047969,Daddy Long Legs,1955,3
1735,0048641,Sommarnattens leende (Smiles of a Summer Night),1955,2
1827,0048281,"Ladykillers, The",1955,3
2115,0048140,Guys and Dolls,1955,3
2344,0046911,Diabolique,1955,3
2552,0046889,"Dam Busters, The",1955,1
2926,0048545,Rebel Without a Cause,1955,1
3158,0046969,"Fast and the Furious, The",1955,3
3339,0047878,"Big Combo, The",1955,2
3404,0048021,Rififi,1955,1
3739,0048801,We&#39;re No Angels,1955,3
4073,0047898,Bride of the Monster,1955,3
4108,0048696,Tarantula,1955,0
4442,0048356,Marty,1955,3
4754,0048445,Oklahoma!,1955,3
4896,0048605,"Seven Year Itch, The",1955,1
5165,0048673,Summertime,1955,3
5403,0048254,Killer&#39;s Kiss,1955,1
5471,0048473,Pather Panchali,1955,3
6055,0048127,Godzilla Raids Again,1955,2
6468,0047577,This Island Earth,1955,0
6481,0048124,"Glass Slipper, The",1955,3
6615,0048401,My Sister Eileen,1955,3
7262,0048512,"Prisoner, The",1955,0
7360,0048750,"Trouble with Harry, The",1955,2
7797,0048517,"Prodigal, The",1955,3
7878,0048133,Les grandes manoeuvres,1955,3
8014,0048432,Not as a Stranger,1955,2
10340,0047821,Le amiche,1955,3
10342,0047811,All That Heaven Allows,1955,3
10354,0048308,Lola Mont&egrave;s,1955,3
10527,0047849,Bad Day at Black Rock,1955,0
10662,0049674,Richard III,1955,3
10781,0048103,School for Love,1955,3
357,0049730,"Searchers, The",1956,3
1559,0049787,"Spanish Gardener, The",1956,2
1216,0048977,"Bad Seed, The",1956,3
1092,0049408,"King and I, The",1956,2
1545,0049369,"Iron Petticoat, The",1956,1
2219,0051207,"Wrong Man, The",1956,1
2306,0049223,Forbidden Planet,1956,0
2647,0049287,Gunslinger,1956,3
2698,0049366,Invasion of the Body Snatchers,1956,3
2730,0049096,"Court Jester, The",1956,2
2861,0049934,War and Peace,1956,3
2904,0049010,Bigger Than Life,1956,0
3076,0049833,"Ten Commandments, The",1956,2
3409,0049189,...And God Created Woman,1956,3
3981,0048960,Around the World in Eighty Days,1956,0
4245,0049640,"Proud and Profane, The",1956,3
4402,0049363,Indestructible Man,1956,1
4670,0049038,Bus Stop,1956,3
5414,0049406,"Killing, The",1956,1
5470,0048956,Aparajito,1956,3
5555,0049902,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,1956,0
6064,0049782,Rodan,1956,1
6308,0049471,"Man Who Never Was, The",1956,3
6641,0049314,High Society,1956,3
7394,0049043,Calle mayor [Main Street],1956,3
7442,0049470,"Man Who Knew Too Much, The",1956,2
8314,0049537,Flowing,1956,3
8358,0049904,"Unguarded Moment, The",1956,1
8398,0049196,Eyewitness,1956,3
8872,0049762,Sissi - The Young Empress,1956,3
9055,0048981,La banda degli onesti,1956,2
9719,0049293,"Captain from Kopenick, The",1956,1
9993,0049095,Le coup du berger,1956,3
10346,0048967,Autumn Leaves,1956,3
10348,0048973,Baby Doll,1956,3
10623,0049019,Yield to the Night,1956,3
10760,0049452,Love Me Tender,1956,2
10780,0049483,Her Bridal Night,1956,3
302,0050083,12 Angry Men,1957,0
965,0051114,"True Story of Jesse James, The",1957,2
993,0050307,Desk Set,1957,3
1015,0050634,"Cranes Are Flying, The",1957,3
1291,0050539,"Incredible Shrinking Man, The",1957,0
1274,0050825,Paths of Glory,1957,0
1121,0050798,Old Yeller,1957,1
1660,0051077,Three Faces of Eve,1957,0
1747,0050419,Funny Face,1957,3
1765,0050783,Nights of Cabiria,1957,3
1800,0050585,Kanal,1957,1
1989,0050356,"Enemy Below, The",1957,0
2043,0050976,"Seventh Seal, The",1957,1
2160,0050766,Night of the Demon,1957,3
2301,0051036,Sweet Smell of Success,1957,1
2420,0050397,Fire Down Below,1957,0
2429,0050490,"Heaven Knows, Mr. Allison",1957,0
2520,0050986,Smultronst&auml;llet (Wild Strawberries),1957,2
2578,0050933,Sayonara,1957,2
2895,0051051,Tammy and the Bachelor,1957,3
2981,0050212,"Bridge on the River Kwai, The",1957,1
3007,0050861,"Prince and the Showgirl, The",1957,3
3429,0050105,An Affair to Remember,1957,2
3994,0050792,Oedipus Rex,1957,1
4552,0050371,A Face in the Crowd,1957,1
4559,0050998,Sorority Girl,1957,3
4933,0051201,Witness for the Prosecution,1957,1
6624,0050251,"Mysterians, The",1957,3
7017,0050599,Kiss Them for Me,1957,2
7136,0050407,Forty Guns,1957,2
7165,0050613,Throne of Blood,1957,0
7420,0050116,Amanecer en Puerta Oscura,1957,3
8321,0051151,El vampiro,1957,3
8685,0050549,Island in the Sun,1957,3
8736,0050610,Kronos,1957,0
9006,0050421,Danger stalks near,1957,3
10475,0051133,La Parisienne,1957,2
10594,0050470,"Guns of Fort Petticoat, The",1957,2
609,0052357,Vertigo,1958,1
1572,0051964,M&auml;dchen in Uniform,1958,3
1247,0052374,"Fabulous World of Jules Verne, The",1958,0
1255,0052365,"Vikings, The",1958,2
1363,0052151,Run Silent Run Deep,1958,0
1364,0052278,Teacher&#39;s Pet,1958,1
2281,0051622,"Fly, The",1958,2
2373,0051951,"Day the Sky Exploded, The",1958,1
2476,0051554,Dracula (Horror of Dracula),1958,3
2585,0052394,"Wild Women of Wongo, The",1958,3
2763,0052169,"Screaming Skull, The",1958,2
2823,0050706,Mon Oncle,1958,3
3146,0052311,Touch of Evil,1958,1
3056,0051658,Gigi,1958,2
3238,0051525,"Defiant Ones, The",1958,0
3321,0051383,Auntie Mame,1958,3
3926,0052182,Separate Tables,1958,3
3977,0052225,South Pacific,1958,3
4211,0051773,Indiscreet,1958,3
4410,0051755,I Bury the Living,1958,1
4849,0051776,"Inn of the Sixth Happiness, The",1958,3
6012,0051459,Cat on a Hot Tin Roof,1958,3
6938,0051579,Love Is My Profession,1958,3
7054,0051422,Blood of the Vampire,1958,0
7135,0051808,"Hidden Fortress, The",1958,0
7606,0051786,It! The Terror from Beyond Space,1958,1
8344,0052017,Brink of Life,1958,3
8450,0051758,I Want To Live!,1958,3
10341,0051911,Marjorie Morningstar,1958,3
10521,0052218,Some Came Running,1958,2
10562,0051608,"Female, The",1958,2
10570,0051818,King Creole,1958,1
10789,0050193,"Night Heaven Fell, The",1958,3
236,0053198,"400 Blows, The",1959,0
474,53285,Sleeping Beauty,1959,3
1419,0052618,Ben-Hur,1959,3
1256,0052948,Journey to the Center of the Earth,1959,1
1555,0053131,"Nun&#39;s Story, The",1959,3
1591,0052722,Darby O&#39;Gill and the Little People,1959,3
2023,0053291,Some Like It Hot,1959,3
2095,0052918,Imitation of Life,1959,3
2228,0053125,North By Northwest,1959,1
2645,0053318,"Suddenly, Last Summer",1959,3
2796,0052846,"Giant Gila Monster, The",1959,3
3119,0051372,Araya,1959,3
3166,0053363,"Tingler, The",1959,1
3442,0053428,Come Dance with Me!,1959,3
3525,0053134,Good Morning (Ohay&ocirc;),1959,3
3608,0052861,"Great War, The",1959,1
4050,0052844,Ghost of Dragstrip Hollow,1959,3
4065,0052655,A Bucket of Blood,1959,2
4199,0052561,Anatomy of a Murder,1959,1
4373,0051744,House on Haunted Hill,1959,3
4392,0054462,"Wasp Woman, The",1959,3
4523,0052602,"Bat, The",1959,3
6405,0052847,Gidget,1959,3
6645,0053388,Battle in Outer Space,1959,1
6833,0052572,Apur Sansar,1959,0
6901,0053221,Rio Bravo,1959,1
8392,0053172,Pillow Talk,1959,3
8677,0053454,"World, The Flesh and The Devil, The",1959,0
9161,0052077,Plan 9 from Outer Space,1959,1
9169,0156843,Night of the Ghouls,1959,1
9209,0053285,Sleeping Beauty,1959,3
9379,0052654,"Bridge, The",1959,3
10782,0052595,Babette Goes to War,1959,3
10966,0052600,Ballada o soldate,1959,1
590,0054469,Where the Boys Are,1960,2
656,0053459,Les yeux sans visage,1960,3
799,0053472,A bout de souffle,1960,0
1295,0054047,"Magnificent Seven, The",1960,0
1273,0054331,Spartacus,1960,2
1712,0053946,Inherit the Wind,1960,3
1995,0053604,"Apartment, The",1960,3
2039,0054215,Psycho,1960,3
2144,0053804,Exodus,1960,3
2546,0054022,Let&#39;s Make Love,1960,2
2808,0053579,Late Autumn,1960,3
2950,0054333,Body in the Web,1960,3
2988,0054248,Rocco and His Brothers,1960,2
3286,0054067,Black Sunday,1960,3
3294,0054377,Testament of Orpheus,1960,1
3328,0154683,Jigoku (Hell or The Sinners of Hell),1960,3
3634,0053719,"City of the Dead, The",1960,3
3827,0054494,Zazie dans le metro,1960,3
4117,0054049,Make Mine Mink,1960,3
5122,0054452,"Truth, The",1960,3
5123,0054343,"Story of Ruth, The",1960,3
5380,0053976,"Virgin Spring, The",1960,3
6146,0054476,Wild River,1960,3
6080,0053779,La Dolce Vita,1960,2
6756,0054749,La ciociara,1960,3
6796,0054167,Peeping Tom,1960,2
6854,0054407,Le Trou,1960,0
8275,0053677,"Brides of Dracula, The",1960,3
8367,0054389,Shoot the Piano Player,1960,2
8566,0054279,School for Scoundrels,1960,1
8992,0053732,Conspiracy of Hearts,1960,3
9026,0054198,Nerve on Sunday,1960,2
9207,0053250,First Spaceship on Venus,1960,1
9338,0054387,"Time Machine, The",1960,0
9894,0054460,"Bad Sleep Well, The",1960,1
9992,0053666,Les Bonnes Femmes,1960,3
10170,0054017,Last Woman on Earth,1960,0
10351,0053619,L&#39;avventura,1960,3
10449,0054483,"World of Suzie Wong, The",1960,2
10761,0053848,G.I. Blues,1960,2
10762,0053825,Flaming Star,1960,1
10855,0053902,Heller in Pink Tights,1960,2
660,0055630,Yojimbo,1961,1
833,0054743,"Children&#39;s Hour, The",1961,3
1292,0055294,"Phantom Planet, The",1961,0
1191,0054698,Breakfast at Tiffany&#39;s,1961,2
1257,0055207,Mysterious Island,1961,0
1165,0055571,Underworld U.S.A.,1961,3
1171,0055254,One Hundred and One Dalmatians,1961,3
1546,0054847,El Cid,1961,1
1365,0055184,"Misfits, The",1961,3
1958,0054997,"Hustler, The",1961,0
2392,0055256,"One, Two, Three",1961,3
2560,0055614,West Side Story,1961,3
2797,0054673,"Beast of Yucca Flats, The",1961,0
3724,0054692,Blue Hawaii,1961,3
3909,0055278,Paris Blues,1961,3
4198,0055471,Splendor in the Grass,1961,3
4539,0055506,A Taste of Honey,1961,3
4580,0055277,"Parent Trap, The",1961,3
5485,0055353,A Raisin in the Sun,1961,3
5797,0055458,Snow White and the Three Stooges,1961,3
6102,0054130,La Notte,1961,3
6448,0055198,Mothra,1961,0
6539,0055572,A Woman Is a Woman,1961,0
6653,0054953,"Guns of Navarone, The",1961,1
7344,0054777,"Curse of the Werewolf, The",1961,3
7798,0055082,"Leon Morin, Priest",1961,3
7831,0054599,Accattone,1961,3
7968,0055499,Through a Glass Darkly,1961,0
8019,0055018,"Innocents, The",1961,3
8676,0054879,Flame in the Streets,1961,3
9268,0055093,Lola,1961,2
9607,0055047,King of Kings,1961,3
10476,0054700,"Please, Not Now!",1961,3
10493,0054885,Flower Drum Song,1961,2
10670,0055621,Why Bother to Knock,1961,2
10766,0055623,Wild in the Country,1961,3
10919,0203040,Girls of the Night,1961,3
237,0055032,Jules and Jim,1962,1
691,0056111,Ivanovo detstvo,1962,1
1042,0056172,Lawrence of Arabia,1962,0
1298,0056687,What Ever Happened to Baby Jane?,1962,3
1279,0056193,Lolita,1962,3
1108,0056592,To Kill a Mockingbird,1962,3
1613,0055894,"Day of the Triffids, The",1962,3
1954,0056218,"Manchurian Candidate, The",1962,1
2183,0057427,"Trial, The",1962,1
2430,0056262,"Music Man, The",1962,3
2591,0055830,Carnival of Souls,1962,3
2609,0055852,Cleo from 5 to 7,1962,3
2762,0052646,"Brain That Wouldn&#39;t Die, The",1962,2
3079,0056048,Gypsy,1962,3
3160,0059616,"Trial of Joan of Arc, The",1962,0
3829,0057239,"L-Shaped Room, The",1962,3
3845,0056119,La Jetee,1962,0
4407,0055902,"Devil&#39;s Hand, The",1962,2
4481,0055910,Les dimanches de Ville d&#39;Avray,1962,3
4513,0056575,That Touch of Mink,1962,2
4637,0055928,Dr. No,1962,1
5686,0056241,"Miracle Worker, The",1962,3
6119,0056142,King Kong vs. Godzilla,1962,3
6332,0056059,Hatari!,1962,3
6516,0056194,"Loneliness of the Long Distance Runner, The",1962,3
7120,0055805,Boccaccio &acute;70,1962,2
7159,0055728,Advise &amp; Consent,1962,3
7312,0054949,War of the Buttons,1962,0
7440,0055832,Cartouche,1962,1
7588,0055763,Atraco a las tres,1962,1
8673,0056671,Walk on the Wild Side,1962,3
8849,0056663,Vivre Sa Vie,1962,3
9106,0056197,"Longest Day, The",1962,0
9690,0056452,"Treasure of the Silver Lake, The",1962,1
9920,1180329,Antoine and Colette,1962,0
9818,0056058,Hara-Kiri,1962,0
10349,0056736,L&#39;eclisse,1962,3
10522,0056732,"Exterminating Angel, The",1962,3
10533,0056404,Love on a Pillow,1962,3
10576,0056308,Only Two Can Play,1962,3
10765,0055992,Follow That Dream,1962,3
10777,0056138,Kid Galahad,1962,1
10794,0056023,Girls! Girls! Girls!,1962,2
10928,0143088,Adieu Philippine,1962,3
10980,0056700,"Wonderful World of the Brothers Grimm, The",1962,3
202,0057115,"Great Escape, The",1963,0
607,0057187,Irma la Douce,1963,2
629,0057413,"Pink Panther, The",1963,1
1251,0056800,55 Days at Peking,1963,1
1635,0056884,"Bakery Girl of Monceau, The",1963,1
1984,0056923,Charade,1963,2
1990,0057261,Lord of the Flies,1963,0
2102,0057495,Shock Corridor,1963,0
2345,0056869,"Birds, The",1963,3
2549,0056860,Beach Party,1963,2
