id,imdbid,title,year,bechdel
1670,tt344510,A Very Long Engagement,2004,3
1731,tt316654,Spider-Man 2,2004,1
1740,tt356470,A Cinderella Story,2004,3
1748,tt363163,Der Untergang (Downfall),2004,3
1763,tt401233,Appleseed,2004,3
1798,tt388311,Or,2004,3
1871,tt308644,Finding Neverland,2004,3
1890,tt386820,Terkel i knibe,2004,1
2032,tt376541,Closer,2004,3
2035,tt362227,"Terminal, The",2004,1
2041,tt382189,My Summer of Love,2004,3
2047,tt339291,Lemony Snicket&#39;s A Series of Unfortunate Events,2004,3
2080,tt314063,Immortal (Ad Vitam),2004,3
2240,tt370263,AVP: Alien vs. Predator,2004,3
2249,tt375063,Sideways,2004,3
2266,tt333766,Garden State,2004,3
2323,tt374900,Napoleon Dynamite,2004,1
2333,tt304141,Harry Potter and the Prisoner of  Azkaban,2004,3
2386,tt372588,Team America: World Police,2004,2
2441,tt379306,A Good Woman,2004,3
2448,tt293508,"Phantom of the Opera, The",2004,2
2452,tt407851,Hana and Alice,2004,3
2501,tt359423,A Home at the End of The World,2004,3
2503,tt362004,Palindromes,2004,1
2514,tt407246,Duck Season,2004,1
2544,tt369339,Collateral,2004,1
2608,tt384504,Saving Face,2004,3
2612,tt383694,Vera Drake,2004,3
2768,tt420251,Three... Extremes,2004,3
2817,tt370986,Mysterious Skin,2004,1
2871,tt347048,Head-On,2004,3
2921,tt337921,Cellular,2004,3
2946,tt364343,"Final Cut, The",2004,2
2995,tt396184,With Blood on My Hands: Pusher II,2004,3
3040,tt360845,Notre musique,2004,1
3130,tt350258,Ray,2004,3
3153,tt363547,Dawn of the Dead,2004,3
3198,tt363282,New York Minute,2004,3
3234,tt212712,2046,2004,3
3261,tt338751,"Aviator, The",2004,1
3311,tt390221,Maria Full of Grace,2004,3
3314,tt369672,A Love Song for Bobby Long,2004,3
3423,tt221637,"Third Society, The",2004,1
3450,tt331632,Scooby Doo 2: Monsters Unleashed,2004,3
3454,tt350028,Raising Helen,2004,3
3554,tt373074,Kung Fu Hustle,2004,0
3557,tt423866,3-Iron,2004,1
3565,tt390205,"Spirit of Jeet Kune Do, The",2004,1
3609,tt375679,Crash,2004,3
3642,tt391198,"Grudge, The",2004,3
3656,tt337563,13 Going on 30,2004,3
3705,tt378661,They Came Back,2004,3
3772,tt381348,"Place Promised in Our Early Days, The",2004,1
3833,tt338479,Tales From The Crapper,2004,3
3971,tt338348,"Polar Express, The",2004,1
4011,tt375912,Layer Cake,2004,1
4059,tt345074,Connie and Carla,2004,3
4083,tt339072,Gladiatress,2004,3
4249,tt403358,Nochnoy dozor (Night Watch),2004,1
4292,tt353489,Ginger Snaps 2: Unleashed,2004,3
4298,tt381707,White Chicks,2004,3
4338,tt167190,Hellboy,2004,1
4368,tt415819,He Was Cool (Geunomeun meoshiteotda),2004,3
4389,tt414923,Crimes of Fashion,2004,3
4408,tt362270,"Life Aquatic with Steve Zissou, The",2004,2
4438,tt299172,Home on the Range,2004,3
4453,tt1469259,Bratz the Video: Starrin&#39; &amp; Stylin&#39;,2004,3
4486,tt316732,Taxi,2004,3
4524,tt349416,Eulogy,2004,3
4525,tt363988,Secret Window,2004,1
6150,tt361696,Raise Your Voice,2004,3
4565,tt439491,Caribe,2004,3
4571,tt361411,Bride and Prejudice,2004,3
4587,tt435224,Nemmeno il destino,2004,1
4630,tt399412,Nina,2004,3
4726,tt367000,House of Voices (Saint Ange),2004,3
4696,tt381966,Creep,2004,3
4828,tt300270,"Holy Girl, The",2004,3
4842,tt368447,"Village, The",2004,3
4928,tt317198,Bridget Jones: The Edge of Reason,2004,3
4979,tt307453,Shark Tale,2004,1
5038,tt439623,In Search of Santa,2004,3
5047,tt409842,Corpses,2004,3
5117,tt381681,Before Sunset,2004,0
5201,tt364725,Dodgeball: A True Underdog Story,2004,3
5210,tt290002,Meet the Fockers,2004,3
5336,tt368891,National Treasure,2004,2
5392,tt382761,Jennifer&#39;s Shadow,2004,3
5401,tt412915,"Librarian: Quest for the Spear, The",2004,3
5550,tt367479,After the Sunset,2004,3
6149,tt364045,Taking Lives,2004,2
5573,tt377752,Dear Frankie,2004,3
5609,tt300051,Jersey Girl,2004,2
5629,tt387658,Bionicle 2: Legends of Metru Nui,2004,0
5659,tt361862,"Machinist, The",2004,1
5673,tt314498,"Perfect Score, The",2004,3
5824,tt384533,She Hate Me,2004,2
5877,tt340012,Being Julia,2004,3
5920,tt346491,Alexander,2004,1
5952,tt440803,Shutter,2004,1
5968,tt388419,Christmas with the Kranks,2004,3
5976,tt420332,Veer-Zaara,2004,3
5988,tt367110,Swades,2004,3
6008,tt364751,Without a Paddle,2004,3
6070,tt431340,Puppet Master vs Demonic Toys,2004,3
6077,tt318403,"Lion King 1 1/2, The",2004,1
6257,tt304377,Mango Kiss,2004,3
6312,tt426955,Barbie as the Princess and the Pauper,2004,3
6700,tt337697,"Prince and Me, The",2004,1
6739,tt459175,All the Ships at Sea,2004,3
6748,tt411705,9 Songs,2004,0
6842,tt348593,"Door in the Floor, The",2004,1
6907,tt476680,Naruto the Movie: Ninja Clash in the Land of Snow,2004,3
6923,tt369702,"Sea Inside, The",2004,3
7119,tt419677,Dead Man&#39;s Shoes,2004,1
7145,tt364961,"Assassination of Richard Nixon, The",2004,1
7234,tt390450,Blessed,2004,3
7206,tt403703,Yu-Gi-Oh!: The Movie,2004,0
7342,tt374180,Romasanta,2004,2
7471,tt368658,Stage Beauty,2004,2
7478,tt345950,"SpongeBob SquarePants Movie, The",2004,3
7602,tt368975,Sleepover,2004,3
7612,tt328400,A Separate Peace,2004,0
7617,tt384369,Before the Fall,2004,1
7639,tt372334,House of D,2004,1
7648,tt297284,Mindhunters,2004,1
7653,tt317042,One Point O,2004,1
7668,tt338096,Dirty Dancing: Havana Nights,2004,3
7790,tt330793,"Punisher, The",2004,1
7926,tt359013,Blade: Trinity,2004,3
7944,tt408777,"Edukators, The",2004,3
8132,tt335345,"Passion of the Christ, The",2004,3
8545,tt370919,Magyar vandor,2004,0
8546,tt379071,Stop Mom Theresa!,2004,2
8680,tt349260,In my country,2004,3
8610,tt415855,Hotel,2004,3
8888,tt330588,MXP: Most Extreme Primate,2004,1
8959,tt410696,Stuck in the Suburbs,2004,3
9120,tt367085,Soul Plane,2004,3
9191,tt435286,Pokemon the Movie: Destiny Deoxys,2004,1
9323,tt351977,Walking Tall,2004,1
9363,tt360779,Marseille,2004,3
9425,tt384116,G.O.R.A.,2004,2
9480,tt361467,Confessions of Teenage Drama Queen,2004,3
9509,tt372832,Skeleton Man,2004,3
9527,tt356150,EuroTrip,2004,1
9685,tt421051,Daniel the Wizard,2004,1
9960,tt459449,M. Kumaran S/O Mahalakshmi,2004,2
10362,tt334541,Tremors 4: The Legend Begins,2004,3
10383,tt167456,Thunderbirds,2004,3
10602,tt439533,Dead Leaves,2004,3
10636,tt435434,Swing Girls,2004,3
10736,tt356634,Garfield,2004,0
10744,tt423849,Balto III: Wings of Change,2004,3
10865,tt318462,"Motorcycle Diaries, The",2004,1
10895,tt395169,Hotel Rwanda,2004,2
10959,tt365957,You Got Served,2004,3
21,tt425357,"Pleasure Drivers, The",2005,3
23,tt448179,Wild Things: Diamonds in the Rough,2005,3
40,tt372784,Batman Begins,2005,1
67,tt401792,Sin City,2005,3
76,tt371724,"Hitchhiker&#39;s Guide to the Galaxy, The",2005,1
89,tt434409,V for Vendetta,2005,3
99,tt358082,Robots,2005,1
168,tt358273,Walk the Line,2005,3
204,tt379786,Serenity,2005,3
218,tt398712,Assault on Precinct 13,2005,3
229,tt373469,Kiss Kiss Bang Bang,2005,1
250,tt418763,Jarhead,2005,0
262,tt407265,Transamerica,2005,3
328,tt400497,Herbie Fully Loaded,2005,3
330,tt424205,Joyeux No&euml;l,2005,0
364,tt418773,Junebug,2005,3
378,tt331933,Man of the House,2005,3
379,tt435625,"Descent, The",2005,3
414,tt427944,Thank You for Smoking,2005,1
415,tt424136,Hard Candy,2005,3
420,tt433383,"Good Night, and Good Luck.",2005,1
461,tt382077,Hide and Seek,2005,3
517,tt399201,"Island, The",2005,3
561,tt393109,Brick,2005,1
604,tt435623,Conversations with Other Women,2005,0
674,tt121766,Star Wars: Episode III - Revenge of the Sith,2005,1
685,tt240200,Water,2005,3
706,tt360717,King Kong,2005,0
719,tt421994,Imagine Me &amp;amp; You,2005,3
735,tt451094,Chinjeolhan geumjassi,2005,3
756,tt395972,North Country,2005,3
788,tt380599,Oliver Twist,2005,1
816,tt405422,"40 Year Old Virgin, The",2005,3
825,tt397101,"Skeleton Key, The",2005,3
865,tt412019,Broken Flowers,2005,3
914,tt402894,Casanova,2005,3
1018,tt478160,Into Great Silence,2005,0
1044,tt426578,Sophie Scholl - Die letzten Tage,2005,3
1059,tt386140,"Legend of Zorro, The",2005,1
1072,tt407304,War of the Worlds,2005,3
1074,tt385307,Miss Congeniality 2: Armed &amp; Fabulous,2005,3
1470,tt363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005,3
1422,tt417658,Factotum,2005,1
1425,tt432348,Saw II,2005,3
1275,tt473753,Angel-A,2005,0
1149,tt419706,Doom,2005,1
1150,tt320661,Kingdom of Heaven,2005,0
1587,tt422778,"Muppets&#39; Wizard of Oz, The",2005,3
1532,tt402399,"New World, The",2005,3
1496,tt424287,"Mostly Unfabulous Social Life of Ethan Green, The",2005,3
1390,tt121164,Corpse Bride,2005,3
1396,tt425123,Just Like Heaven,2005,3
1627,tt402022,AEon Flux,2005,3
1642,tt387131,"Constant Gardener, The",2005,3
1644,tt439817,"Sun, The",2005,0
1656,tt388125,In Her Shoes,2005,3
1729,tt367089,"Squid and the Whale, The",2005,2
1753,tt348333,Waiting...,2005,3
1761,tt456912,A Bittersweet Life (Dalkomhan insaeng),2005,2
1819,tt405325,Sky High,2005,3
1872,tt366627,"Jacket, The",2005,2
1907,tt424774,"Adventures of Sharkboy and Lavagirl 3-D, The",2005,1
1913,tt342258,Danny the dog,2005,1
1922,tt403508,"Sisterhood of the Traveling Pants, The",2005,3
1951,tt421229,Mrs Palfrey at The Claremont,2005,3
2024,tt478988,"Call of Cthulhu, The",2005,0
2037,tt388795,Brokeback Mountain,2005,2
2072,tt399295,Lord of War,2005,2
2233,tt415978,Me and You and Everyone We Know,2005,3
2254,tt1016268,Enron: The Smartest Guys in the Room,2005,1
2270,tt396269,Wedding Crashers,2005,3
2290,tt421239,Red Eye,2005,3
2291,tt338427,Shopgirl,2005,2
2292,tt421054,Domino,2005,3
2293,tt434124,Kinky Boots,2005,3
2334,tt330373,Harry Potter and the Goblet of Fire,2005,1
2351,tt352248,Cinderella Man,2005,2
2369,tt471834,Nana,2005,3
2398,tt361693,Happy Endings,2005,3
2412,tt294870,Rent,2005,3
2417,tt367594,Charlie and the Chocolate Factory,2005,3
2458,tt474361,Sisters in Law,2005,3
2509,tt408790,Flightplan,2005,3
2511,tt369994,Strangers with Candy,2005,3
2518,tt369441,Fun with Dick and Jane,2005,3
2522,tt382628,Dark Water,2005,3
2541,tt120667,Fantastic Four,2005,1
2559,tt423409,Tristram Shandy: A Cock and Bull Story,2005,2
2568,tt357110,"Ballad of Jack and Rose, The",2005,3
2575,tt393162,Coach Carter,2005,3
2603,tt423651,Fingersmith,2005,3
2630,tt410764,Tideland,2005,3
2687,tt342272,Dear Wendy,2005,1
2739,tt443536,Hoodwinked!,2005,3
2933,tt420015,Nine Lives,2005,3
3046,tt402158,L&#39;empire des loups,2005,3
3053,tt385700,Final Fantasy VII: Advent Children,2005,3
3149,tt351283,Madagascar,2005,0
3184,tt446719,Isolation,2005,1
3237,tt397535,Memoirs of a Geisha,2005,3
3246,tt410097,Hustle &amp; Flow,2005,3
3266,tt366780,MirrorMask,2005,3
3430,tt377107,Proof,2005,3
3619,tt356910,Mr. &amp; Mrs. Smith,2005,2
3628,tt395584,"Devil&#39;s Rejects, The",2005,3
3631,tt435665,House of the Dead 2,2005,3
3660,tt377109,"Ring Two, The",2005,3
3677,tt396652,Ice Princess,2005,3
3697,tt360486,Constantine,2005,1
3698,tt450278,Hostel,2005,1
3727,tt443295,"Yours, Mine and Ours",2005,3
3767,tt372532,"Wedding Date, The",2005,3
3843,tt441041,Legion of the Dead,2005,3
3991,tt379725,Capote,2005,3
3995,tt388500,Beauty Shop,2005,3
4039,tt450982,Barbie: Fairytopia,2005,3
4077,tt416320,Match Point,2005,3
4113,tt386588,Hitch,2005,2
4118,tt408961,Kids in America,2005,3
4150,tt417001,Must Love Dogs,2005,2
4171,tt448120,Single White Female 2: The Psycho,2005,3
4178,tt417385,Twelve and Holding,2005,3
4218,tt383222,BloodRayne,2005,3
4229,tt398375,Rumor Has It...,2005,3
4233,tt382992,Stealth,2005,1
4234,tt473105,Vampire Bats,2005,3
4254,tt414387,Pride and Prejudice,2005,3
4339,tt415833,Hate Crime,2005,2
4352,tt492571,Bratz: Rock Angelz,2005,3
5455,tt421238,"Proposition, The",2005,1
4386,tt432291,"Fog, The",2005,3
4454,tt372122,Adam &amp; Steve,2005,3
4518,tt408306,Munich,2005,1
4528,tt404032,"Exorcism of Emily Rose, The",2005,3
4593,tt374536,Bewitched,2005,3
4629,tt419294,"Three Burials of Melquiades Estrada, The",2005,3
4648,tt421528,20 centimetros,2005,3
4676,tt257516,Cursed,2005,3
4724,tt445620,Paradise Now,2005,1
4688,tt384806,"Amityville Horror, The",2005,3
4711,tt362165,Son of the Mask,2005,1
4718,tt489134,Last Order: Final Fantasy VII,2005,0
4747,tt439478,Boynton Beach Club,2005,3
4761,tt422015,Le couperet,2005,3
4769,tt375210,White Noise,2005,1
4783,tt369053,Separate Lies,2005,1
4798,tt444653,Keeping Mum,2005,3
4795,tt388482,Transporter 2,2005,1
4834,tt419773,Gespenster,2005,3
4961,tt418455,Adam&#39;s Apples,2005,0
4968,tt357507,Boogeyman,2005,2
4992,tt449092,Rings,2005,1
5012,tt428038,Sweet Land,2005,3
5030,tt423382,Tjenare kungen,2005,3
5046,tt415679,Boy Eats Girl,2005,2
5051,tt349349,Die You Zombie Bastards!,2005,1
5059,tt415167,Mortuary,2005,3
5103,tt355702,Lords of Dogtown,2005,2
5112,tt406375,Zathura: A Space Adventure,2005,0
5166,tt480345,Barbie and the Magic of Pegasus,2005,3
5178,tt420509,"Aura, The",2005,1
5252,tt457489,Star Wars: Revelations,2005,3
5302,tt361089,Valiant,2005,1
5372,tt455577,Turtles Are Surprisingly Fast Swimmers,2005,3
5395,tt466405,Gekijoban XXXHolic Manatsu no yoru no yume,2005,3
5463,tt451957,Urban Legends: Bloody Mary,2005,3
5498,tt384573,Swimmers,2005,3
5524,tt368222,Romance &amp; Cigarettes,2005,3
5547,tt478976,Bad Reputation,2005,3
5697,tt401085,C.R.A.Z.Y.,2005,3
5747,tt422272,Fr&aacute;giles (Fragile),2005,3
5800,tt399146,A History of Violence,2005,3
5886,tt451966,"Violin, The",2005,1
6014,tt411195,Breakfast on Pluto,2005,2
6121,tt456630,Rinne,2005,3
6170,tt432325,Die Hohle des gelben Hundes,2005,3
6212,tt406158,"Prize Winner of Defiance, Ohio, The",2005,3
6403,tt398165,"Longest Yard, The",2005,1
6414,tt451829,Funky Forest: The First Contact,2005,3
6485,tt412922,Little Manhattan,2005,3
6503,tt395699,"Pacifier, The",2005,3
6568,tt397065,House of Wax,2005,2
6575,tt369735,Monster-in-Law,2005,0
6640,tt357277,Elektra,2005,3
7075,tt441761,Free Zone,2005,3
7184,tt443231,Rofuto,2005,3
7193,tt371606,Chicken Little,2005,1
7198,tt416315,Wolf Creek,2005,3
7248,tt468795,Linda Linda Linda,2005,3
7256,tt413573,Grey&#39;s Anatomy,2005,0
7266,tt756522,Little Einsteins,2005,1
7390,tt475169,13 Tzameti,2005,1
7396,tt438575,West Bank Story,2005,1
7529,tt380623,"Perfect Man, The",2005,3
7539,tt430105,Four Brothers,2005,1
7625,tt384286,Cry_Wolf,2005,3
8139,tt401398,Kronk&#39;s New Groove,2005,3
8390,tt395251,"Producers, The",2005,0
8415,tt467421,Twitches,2005,1
8453,tt382810,Little Fish,2005,3
8476,tt373450,Where the Truth Lies,2005,3
8519,tt411098,All the Invisible Children,2005,3
8532,tt371257,Stay,2005,1
8537,tt414951,"Quiet, The",2005,3
8544,tt402115,Just Sex and Nothing Else,2005,2
8550,tt401385,Say Uncle,2005,2
8664,tt418239,Tickets,2005,0
8908,tt368709,Elizabethtown,2005,3
9092,tt312004,Wallace &amp; Gromit: The Curse of the Were-Rabbit,2005,1
9139,tt428856,La moustache,2005,2
9550,tt431641,Azumi 2: Death or Love,2005,3
9745,tt377309,Survival Island,2005,2
9959,tt449869,Chandramukhi,2005,2
10312,tt393685,Santa&#39;s Slay,2005,3
10336,tt422093,Tyler Perry&#146;s Diary of a mad black woman,2005,3
10422,tt356680,"Family Stone, The",2005,3
10836,tt452598,Cheaper by the Dozen 2,2005,2
10891,tt385002,Green Street Hooligans,2005,0
10,tt387808,Idiocracy,2006,1
144,tt458352,"Devil Wears Prada, The",2006,3
167,tt383574,Pirates of the Caribbean: Dead Man&#39;s Chest,2006,2
171,tt472160,Penelope,2006,3
198,tt454921,"Pursuit of Happyness, The",2006,0
215,tt457939,"Holiday, The",2006,3
221,tt381061,Casino Royale,2006,1
224,tt284363,I Served the King of England,2006,1
284,tt443455,Brand Upon The Brain!,2006,3
289,tt479884,Crank,2006,0
290,tt422720,Marie Antoinette,2006,3
317,tt376994,X-Men: The Last Stand,2006,3
332,tt206634,Children of Men,2006,3
366,tt441909,Volver,2006,3
370,tt416496,Bandidas,2006,3
372,tt477095,Starter for 10,2006,2
416,tt477347,Night at the Museum,2006,3
421,tt457430,El laberinto del fauno (Pan's Labyrinth),2006,3
521,tt404203,Little Children,2006,3
530,tt907657,Once,2006,2
559,tt420223,Stranger Than Fiction,2006,3
603,tt492481,Puccini for Beginners,2006,3
615,tt437800,Akeelah and the Bee,2006,3
627,tt454945,She&#39;s the Man,2006,3
648,tt449059,Little Miss Sunshine,2006,3
650,tt460732,Caffeine,2006,3
653,tt499537,Offside,2006,3
725,tt460989,"Wind That Shakes the Barley, The",2006,1
736,tt454776,Amazing Grace,2006,1
762,tt490822,Bring It On: All or Nothing,2006,3
791,tt405094,Das Leben Der Anderen,2006,0
793,tt384537,Silent Hill,2006,3
830,tt389557,Zwartboek,2006,3
893,tt443543,"Illusionist, The",2006,0
920,tt483726,Man of the Year,2006,1
921,tt460829,Inland Empire,2006,3
923,tt779982,Black Sheep,2006,1
934,tt859765,Still Life (Sanxia haoren),2006,2
938,tt408985,Last Holiday,2006,3
976,tt435706,Nina&#39;s Heavenly Delights,2006,3
1022,tt479917,For the Love of a Child,2006,3
1189,tt783238,"Dead Girl, The",2006,3
1347,tt380066,"Woods, The",2006,3
1558,tt463034,"You, Me and Dupree",2006,1
1481,tt435680,Kidulthood,2006,3
1302,tt493430,Jackass Number Two,2006,1
1415,tt407887,"Departed, The",2006,1
1605,tt832958,On the Trail of Igor Rizzi,2006,0
1505,tt934427,Liu hao chukou (Exit No. 6),2006,3
1271,tt416449,300,2006,0
1102,tt436331,Friends with Money,2006,3
1138,tt425210,Lucky Number Slevin,2006,1
1147,tt449010,Eragon,2006,1
1152,tt364955,Art School Confidential,2006,3
1523,tt375785,Gray Matters,2006,3
1442,tt367027,Shortbus,2006,3
1596,tt447854,Bambi II,2006,1
1449,tt460792,Fast Food Nation,2006,3
1581,tt438097,Ice Age: The Meltdown,2006,1
1542,tt446442,A Few Days in September,2006,3
1489,tt460721,"Big Bad Swim, The",2006,3
1412,tt436697,"Queen, The",2006,3
1615,tt470765,For Your Consideration,2006,3
1665,tt430634,Stick It,2006,3
1702,tt439815,Slither,2006,3
1719,tt473514,Mulberry Street,2006,1
1811,tt475394,Smokin&#39; Aces,2006,3
1853,tt383060,Zoom,2006,3
1864,tt851578,Paprika,2006,3
1873,tt454082,Black Christmas,2006,3
1878,tt808506,Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),2006,3
1888,tt396171,Perfume: The Story of a Murderer,2006,3
1894,tt417148,Snakes on a Plane,2006,3
1898,tt482546,Miss Potter,2006,3
1910,tt439289,Running with Scissors,2006,3
1927,tt405336,Southland Tales,2006,3
1937,tt414993,"Fountain, The",2006,3
1946,tt317219,Cars,2006,1
2002,tt831888,Tekkon kinkurito,2006,0
2026,tt457510,Nacho Libre,2006,0
2036,tt482571,"Prestige, The",2006,1
2057,tt855729,Times and Winds,2006,3
2089,tt454848,Inside Man,2006,3
2117,tt466665,"Architect, The",2006,3
2199,tt768116,Hula Girls,2006,3
2260,tt464061,I&#39;m Reed Fish,2006,2
2277,tt487195,Bonneville,2006,3
2297,tt417614,Dreamland,2006,3
2339,tt473488,A Guide to Recognizing Your Saints,2006,1
2340,tt343737,"Good Shepherd, The",2006,0
2359,tt468489,Half Nelson,2006,3
2360,tt405296,A Scanner Darkly,2006,1
2405,tt487503,"Page Turner, The",2006,3
2498,tt465551,Notes on a Scandal,2006,3
2525,tt420087,A Prairie Home Companion,2006,3
2527,tt460791,"Fall, The",2006,3
2532,tt370032,Ultraviolet,2006,1
2538,tt406816,"Guardian, The",2006,1
2566,tt462309,"Gigolos, The",2006,1
2570,tt888019,Five Across the Eyes,2006,3
2572,tt479647,"Bon Cop, Bad Cop",2006,1
2579,tt758794,We Are Marshall,2006,1
2580,tt498380,Letters from Iwo Jima,2006,1
2598,tt451176,Quinceanera,2006,3
2610,tt457655,After the Wedding,2006,2
2615,tt454931,Requiem,2006,3
2616,tt477139,Wristcutters: A Love Story,2006,1
2713,tt816520,Return To Halloweentown,2006,3
2800,tt429727,Il caimano (The Caiman),2006,3
2802,tt497137,"I&#39;m a Cyborg, But That&#39;s OK",2006,3
2898,tt354899,"Science of Sleep, The",2006,3
2900,tt489010,A Crime,2006,1
2932,tt473074,"Gymnast, The",2006,3
2941,tt424345,Clerks II,2006,3
2980,tt772154,Apart From That,2006,3
3005,tt464049,"History Boys, The",2006,1
3014,tt804513,Rainbow Song,2006,3
3018,tt461612,Warau Mikaeru,2006,3
3051,tt473444,Curse of the Golden Flower,2006,2
3054,tt401711,Paris je t&#39;aime,2006,3
3080,tt478724,I Do,2006,3
3127,tt876294,"Zombie Diaries, The",2006,3
3168,tt493459,This Film Is Not Yet Rated,2006,3
3193,tt818940,Love &amp; Suicide,2006,3
3199,tt433412,Material Girls,2006,3
3326,tt417225,Idlewild,2006,3
3335,tt429591,Aquamarine,2006,3
3460,tt446046,Take the Lead,2006,3
3465,tt769508,In Paris,2006,1
3571,tt455967,John Tucker Must Die,2006,3
3643,tt433386,"Grudge 2, The",2006,3
3661,tt385880,Monster House,2006,3
3760,tt471030,Red Road,2006,3
3769,tt405508,Rang De Basanti,2006,3
3784,tt429589,"Ant Bully, The",2006,2
3785,tt765458,Hogfather,2006,3
3786,tt400717,Open Season,2006,1
3812,tt424095,Flushed Away,2006,0
3830,tt1273816,"University of Illinois vs. a Mummy, The",2006,3
3834,tt450506,Suburban Mayhem,2006,3
3849,tt468492,"Host, The",2006,3
3957,tt855805,Farval Falkenberg,2006,0
3959,tt824316,Dor,2006,3
4130,tt387877,Black Dahlia,2006,1
3988,tt444112,Avenue Montaigne,2006,3
4202,tt398913,DOA: Dead or Alive,2006,3
4227,tt452637,Lady in the Water,2006,2
4236,tt465925,Brother Bear 2,2006,3
4288,tt348150,Superman Returns,2006,1
4293,tt457572,Fido,2006,2
4312,tt448124,Snow cake,2006,3
4401,tt460740,Cashback,2006,3
4398,tt323120,Loving Annabelle,2006,3
4424,tt412798,Half Light,2006,3
4500,tt491738,Psych,2006,3
4595,tt414982,Final Destination 3,2006,3
4625,tt446755,"Painted Veil, The",2006,3
4626,tt450259,Blood Diamond,2006,1
4665,tt455857,When a Stranger Calls,2006,3
4690,tt444628,Fay Grim,2006,3
4694,tt790781,Wendy Wu: Homecoming Warrior,2006,3
4729,tt344854,Arthur and the Invisibles,2006,0
4802,tt778631,Brave Story,2006,1
4819,tt490166,London To Brighton,2006,3
4830,tt863091,Mukhsin,2006,3
4848,tt876154,To Have and to Hold,2006,3
4856,tt410297,"Lake House, The",2006,3
4892,tt452594,"Break Up, The",2006,1
4899,tt423169,Sherrybaby,2006,3
4918,tt409182,Poseidon,2006,2
4939,tt445935,Bordertown,2006,3
5016,tt457275,Altered,2006,0
5049,tt770739,Dead &amp; Deader,2006,1
5088,tt470705,Bug,2006,3
5158,tt443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,1
5191,tt382625,"Da Vinci Code, The",2006,1
5213,tt827517,Reprise,2006,1
5233,tt424880,Candy,2006,3
5248,tt807840,Elephants Dream,2006,0
5249,tt475293,High School Musical,2006,3
5262,tt462485,Poultrygeist: Night of the Chicken Dead,2006,1
5287,tt809407,A fost sau n-a fost?,2006,1
5288,tt476013,"Hello Sister, Goodbye Life",2006,3
5306,tt472043,Apocalypto,2006,3
5358,tt389860,Click,2006,3
5424,tt455596,"Librarian: Return to King Solomon&#39;s Mines, The",2006,1
5511,tt427969,Hollywoodland,2006,2
5519,tt489007,Cow Belles,2006,3
5549,tt859594,Barbie in the 12 Dancing Princesses,2006,3
5552,tt383216,"Pink Panther, The",2006,1
5585,tt441774,Lonely Hearts,2006,3
5606,tt317919,Mission: Impossible III,2006,1
5675,tt452624,"Good German, The",2006,1
5704,tt483022,Kamome Diner,2006,3
5815,tt443489,Dreamgirls,2006,3
5834,tt499455,Day Night Day Night,2006,3
5840,tt456554,Grandma&#39;s Boy,2006,3
5868,tt795338,"Barbie Diaries, The",2006,3
5925,tt449467,Babel,2006,3
6038,tt464029,Grbavica,2006,3
6137,tt494199,5ive Girls,2006,3
6151,tt480025,This is England,2006,3
6168,tt494271,"Unknown Woman, The",2006,3
6194,tt384793,Accepted,2006,1
6352,tt475944,"Covenant, The",2006,3
6401,tt486551,Beerfest,2006,3
6445,tt877368,Tales from the Grudge,2006,3
6450,tt489270,Saw III,2006,3
6456,tt486731,U,2006,3
6526,tt443431,Another Gay Movie,2006,3
6574,tt455612,Madea&#39;s Family Reunion,2006,0
6762,tt405676,All The King&#39;s Men,2006,1
6869,tt476298,Madeinusa,2006,3
6903,tt1105263,Bleach: Memories of Nobody,2006,3
7038,tt643110,&quot;Masters of Horror&quot; Pick Me Up,2006,2
7039,tt643106,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,2006,0
7044,tt757061,&quot;Masters of Horror&quot; Imprint,2006,0
7070,tt782399,&quot;Masters of Horror&quot; Family,2006,2
7085,tt817401,&quot;Masters of Horror&quot; The V Word,2006,0
7088,tt454841,"Hills Have Eyes, The",2006,3
7090,tt779496,&quot;Masters of Horror&quot; Pelts,2006,1
7096,tt833098,&quot;Masters of Horror&quot; The Screwfly Solution,2006,3
7103,tt817400,&quot;Masters of Horror&quot; Sounds Like,2006,0
7114,tt785532,&quot;Masters of Horror&quot; Pro-Life,2006,3
7117,tt805420,&quot;Masters of Horror&quot; Valerie on the Stairs,2006,3
7264,tt493093,Hannah Montana,2006,1
7315,tt461826,Peliculas para no dormir: Adivina quien soy,2006,3
7293,tt430164,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006,3
7299,tt477311,Peliculas para no dormir: Para entrar a vivir,2006,3
7303,tt449144,Peliculas para no dormir: La culpa,2006,3
7309,tt460897,Peliculas para no dormir: Regreso a Moira,2006,1
7366,tt414853,Barnyard,2006,3
7550,tt477072,"Prince &amp; Me II: The Royal Wedding, The",2006,3
7567,tt768132,Monmon the Water Spider,2006,0
7596,tt462590,Step Up,2006,3
7624,tt489682,Conversations with God,2006,1
7637,tt366548,Happy Feet,2006,3
7679,tt362120,Scary Movie 4,2006,3
7793,tt449089,RV,2006,3
7812,tt365830,Tenacious D in the Pick of Destiny,2006,0
